Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,investment_paid_in_usd,management_fees_usd,return_of_cost_distribution_usd,profit_distribution_usd,net_asset_value_usd,MOIC
36,2027-04-01,2,Distribution,0.0,-98625.0,657500.0,394500.0,6001794.87,1.46
36,2027-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6136666.67,1.47
36,2027-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6271538.46,1.48
36,2028-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6406410.26,1.49
36,2028-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6541282.05,1.5
36,2028-07-01,3,Distribution,0.0,-98625.0,657500.0,394500.0,6676153.85,1.51
36,2028-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6811025.64,1.52
36,2029-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,6945897.44,1.53
36,2029-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7080769.23,1.54
36,2029-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7215641.03,1.55
36,2029-10-01,4,Distribution,0.0,-98625.0,657500.0,394500.0,7350512.82,1.56
36,2030-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7485384.62,1.57
36,2030-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7620256.41,1.58
36,2030-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7755128.21,1.59
36,2030-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,7890000.0,1.6
36,2031-01-01,1,Distribution,0.0,-98625.0,657500.0,394500.0,8024871.79,1.61
36,2031-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8159743.59,1.62
36,2031-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8294615.38,1.63
36,2031-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8429487.18,1.64
36,2032-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8564358.97,1.65
36,2032-04-01,2,Distribution,0.0,-98625.0,657500.0,394500.0,8699230.77,1.66
36,2032-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8834102.56,1.67
36,2032-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,8968974.36,1.68
36,2033-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9103846.15,1.69
36,2033-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9238717.95,1.7
36,2033-07-01,3,Distribution,0.0,-98625.0,657500.0,394500.0,9373589.74,1.71
36,2033-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9508461.54,1.72
36,2034-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9643333.33,1.73
36,2034-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9778205.13,1.74
36,2034-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,9913076.92,1.75
36,2034-10-01,4,Distribution,0.0,-98625.0,657500.0,394500.0,10047948.72,1.76
36,2035-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10182820.51,1.77
36,2035-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10317692.31,1.78
36,2035-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10452564.1,1.79
36,2035-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10587435.9,1.81
36,2036-01-01,1,Distribution,0.0,-98625.0,657500.0,394500.0,10722307.69,1.82
36,2036-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10857179.49,1.83
36,2036-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,10992051.28,1.84
36,2036-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11126923.08,1.85
36,2037-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11261794.87,1.86
36,2037-04-01,2,Distribution,0.0,-98625.0,657500.0,394500.0,11396666.67,1.87
36,2037-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11531538.46,1.88
36,2037-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11666410.26,1.89
36,2038-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11801282.05,1.9
36,2038-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,11936153.85,1.91
36,2038-07-01,3,Distribution,0.0,-98625.0,657500.0,394500.0,12071025.64,1.92
36,2038-10-01,4,Fee/NAV Update,0.0,-98625.0,0.0,0.0,12205897.44,1.93
36,2039-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,12340769.23,1.94
36,2039-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,12475641.03,1.95
36,2039-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,12610512.82,1.96
36,2039-10-01,4,Distribution,0.0,-98625.0,657500.0,394500.0,12745384.62,1.97
36,2040-01-01,1,Fee/NAV Update,0.0,-98625.0,0.0,0.0,12880256.41,1.98
36,2040-04-01,2,Fee/NAV Update,0.0,-98625.0,0.0,0.0,13015128.21,1.99
36,2040-07-01,3,Fee/NAV Update,0.0,-98625.0,0.0,0.0,13150000.0,2.0
37,2026-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2026-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2026-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2026-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2027-01-01,1,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2027-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2027-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2027-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2028-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2028-04-01,2,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2028-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2028-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2029-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2029-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2029-07-01,3,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2029-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2030-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2030-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2030-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2030-10-01,4,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2031-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2031-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2031-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2031-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2032-01-01,1,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2032-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2032-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2032-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2033-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2033-04-01,2,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2033-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2033-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2034-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2034-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2034-07-01,3,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2034-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2035-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2035-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2035-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2035-10-01,4,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2036-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2036-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2036-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2036-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2037-01-01,1,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2037-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2037-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2037-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2038-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2038-04-01,2,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2038-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2038-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2039-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2039-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2039-07-01,3,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2039-10-01,4,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2040-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2040-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2040-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2040-10-01,4,Distribution,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2041-01-01,1,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2041-04-01,2,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
37,2041-07-01,3,Fee/NAV Update,0.0,-23200.0,0.0,0.0,1160000.0,1.0
38,2026-01-01,1,Capital Call,-337500.0,-20250.0,0.0,0.0,761538.46,1.28
38,2026-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,789230.77,1.29
38,2026-07-01,3,Distribution,0.0,-20250.0,135000.0,81000.0,816923.08,1.3
38,2026-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,844615.38,1.31
38,2027-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,872307.69,1.32
38,2027-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,900000.0,1.33
38,2027-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,927692.31,1.34
38,2027-10-01,4,Distribution,0.0,-20250.0,135000.0,81000.0,955384.62,1.35
38,2028-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,983076.92,1.36
38,2028-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1010769.23,1.37
38,2028-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1038461.54,1.38
38,2028-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1066153.85,1.39
38,2029-01-01,1,Distribution,0.0,-20250.0,135000.0,81000.0,1093846.15,1.41
38,2029-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1121538.46,1.42
38,2029-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1149230.77,1.43
38,2029-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1176923.08,1.44
38,2030-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1204615.38,1.45
38,2030-04-01,2,Distribution,0.0,-20250.0,135000.0,81000.0,1232307.69,1.46
38,2030-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1260000.0,1.47
38,2030-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1287692.31,1.48
38,2031-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1315384.62,1.49
38,2031-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1343076.92,1.5
38,2031-07-01,3,Distribution,0.0,-20250.0,135000.0,81000.0,1370769.23,1.51
38,2031-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1398461.54,1.52
38,2032-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1426153.85,1.53
38,2032-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1453846.15,1.54
38,2032-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1481538.46,1.55
38,2032-10-01,4,Distribution,0.0,-20250.0,135000.0,81000.0,1509230.77,1.56
38,2033-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1536923.08,1.57
38,2033-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1564615.38,1.58
38,2033-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1592307.69,1.59
38,2033-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1620000.0,1.6
38,2034-01-01,1,Distribution,0.0,-20250.0,135000.0,81000.0,1647692.31,1.61
38,2034-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1675384.62,1.62
38,2034-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1703076.92,1.63
38,2034-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1730769.23,1.64
38,2035-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1758461.54,1.65
38,2035-04-01,2,Distribution,0.0,-20250.0,135000.0,81000.0,1786153.85,1.66
38,2035-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1813846.15,1.67
38,2035-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1841538.46,1.68
38,2036-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1869230.77,1.69
38,2036-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1896923.08,1.7
38,2036-07-01,3,Distribution,0.0,-20250.0,135000.0,81000.0,1924615.38,1.71
38,2036-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1952307.69,1.72
38,2037-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,1980000.0,1.73
38,2037-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2007692.31,1.74
38,2037-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2035384.62,1.75
38,2037-10-01,4,Distribution,0.0,-20250.0,135000.0,81000.0,2063076.92,1.76
38,2038-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2090769.23,1.77
38,2038-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2118461.54,1.78
38,2038-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2146153.85,1.79
38,2038-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2173846.15,1.81
38,2039-01-01,1,Distribution,0.0,-20250.0,135000.0,81000.0,2201538.46,1.82
38,2039-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2229230.77,1.83
38,2039-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2256923.08,1.84
38,2039-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2284615.38,1.85
38,2040-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2312307.69,1.86
38,2040-04-01,2,Distribution,0.0,-20250.0,135000.0,81000.0,2340000.0,1.87
38,2040-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2367692.31,1.88
38,2040-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2395384.62,1.89
38,2041-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2423076.92,1.9
38,2041-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2450769.23,1.91
38,2041-07-01,3,Distribution,0.0,-20250.0,135000.0,81000.0,2478461.54,1.92
38,2041-10-01,4,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2506153.85,1.93
38,2042-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2533846.15,1.94
38,2042-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2561538.46,1.95
38,2042-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2589230.77,1.96
38,2042-10-01,4,Distribution,0.0,-20250.0,135000.0,81000.0,2616923.08,1.97
38,2043-01-01,1,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2644615.38,1.98
38,2043-04-01,2,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2672307.69,1.99
38,2043-07-01,3,Fee/NAV Update,0.0,-20250.0,0.0,0.0,2700000.0,2.0
39,2026-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,2679230.77,1.33
39,2026-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,2767500.0,1.34
39,2026-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,2855769.23,1.35
39,2026-10-01,4,Distribution,0.0,-40500.0,405000.0,243000.0,2944038.46,1.36
39,2027-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3032307.69,1.37
39,2027-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3120576.92,1.39
39,2027-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3208846.15,1.4
39,2027-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3297115.38,1.41
39,2028-01-01,1,Distribution,0.0,-40500.0,405000.0,243000.0,3385384.62,1.42
39,2028-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3473653.85,1.43
39,2028-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3561923.08,1.44
39,2028-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3650192.31,1.45
39,2029-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3738461.54,1.46
39,2029-04-01,2,Distribution,0.0,-40500.0,405000.0,243000.0,3826730.77,1.47
39,2029-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,3915000.0,1.48
39,2029-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4003269.23,1.49
39,2030-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4091538.46,1.51
39,2030-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4179807.69,1.52
39,2030-07-01,3,Distribution,0.0,-40500.0,405000.0,243000.0,4268076.92,1.53
39,2030-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4356346.15,1.54
39,2031-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4444615.38,1.55
39,2031-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4532884.62,1.56
39,2031-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4621153.85,1.57
39,2031-10-01,4,Distribution,0.0,-40500.0,405000.0,243000.0,4709423.08,1.58
39,2032-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4797692.31,1.59
39,2032-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4885961.54,1.6
39,2032-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,4974230.77,1.61
39,2032-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5062500.0,1.62
39,2033-01-01,1,Distribution,0.0,-40500.0,405000.0,243000.0,5150769.23,1.64
39,2033-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5239038.46,1.65
39,2033-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5327307.69,1.66
39,2033-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5415576.92,1.67
39,2034-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5503846.15,1.68
39,2034-04-01,2,Distribution,0.0,-40500.0,405000.0,243000.0,5592115.38,1.69
39,2034-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5680384.62,1.7
39,2034-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5768653.85,1.71
39,2035-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5856923.08,1.72
39,2035-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,5945192.31,1.73
39,2035-07-01,3,Distribution,0.0,-40500.0,405000.0,243000.0,6033461.54,1.74
39,2035-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6121730.77,1.76
39,2036-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6210000.0,1.77
39,2036-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6298269.23,1.78
39,2036-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6386538.46,1.79
39,2036-10-01,4,Distribution,0.0,-40500.0,405000.0,243000.0,6474807.69,1.8
39,2037-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6563076.92,1.81
39,2037-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6651346.15,1.82
39,2037-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6739615.38,1.83
39,2037-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,6827884.62,1.84
39,2038-01-01,1,Distribution,0.0,-40500.0,405000.0,243000.0,6916153.85,1.85
39,2038-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7004423.08,1.86
39,2038-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7092692.31,1.88
39,2038-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7180961.54,1.89
39,2039-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7269230.77,1.9
39,2039-04-01,2,Distribution,0.0,-40500.0,405000.0,243000.0,7357500.0,1.91
39,2039-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7445769.23,1.92
39,2039-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7534038.46,1.93
39,2040-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7622307.69,1.94
39,2040-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7710576.92,1.95
39,2040-07-01,3,Distribution,0.0,-40500.0,405000.0,243000.0,7798846.15,1.96
39,2040-10-01,4,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7887115.38,1.97
39,2041-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,7975384.62,1.98
39,2041-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,8063653.85,2.0
39,2041-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,8151923.08,2.01
39,2041-10-01,4,Distribution,0.0,-40500.0,405000.0,243000.0,8240192.31,2.02
39,2042-01-01,1,Fee/NAV Update,0.0,-40500.0,0.0,0.0,8328461.54,2.03
39,2042-04-01,2,Fee/NAV Update,0.0,-40500.0,0.0,0.0,8416730.77,2.04
39,2042-07-01,3,Fee/NAV Update,0.0,-40500.0,0.0,0.0,8505000.0,2.05
40,2026-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,6599230.77,1.35
40,2026-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,6778557.69,1.36
40,2026-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,6957884.62,1.37
40,2026-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,7137211.54,1.38
40,2027-01-01,1,Distribution,0.0,-116562.5,932500.0,559500.0,7316538.46,1.39
40,2027-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,7495865.38,1.4
40,2027-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,7675192.31,1.41
40,2027-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,7854519.23,1.42
40,2028-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,8033846.15,1.43
40,2028-04-01,2,Distribution,0.0,-116562.5,932500.0,559500.0,8213173.08,1.44
40,2028-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,8392500.0,1.45
40,2028-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,8571826.92,1.46
40,2029-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,8751153.85,1.47
40,2029-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,8930480.77,1.48
40,2029-07-01,3,Distribution,0.0,-116562.5,932500.0,559500.0,9109807.69,1.49
40,2029-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,9289134.62,1.5
40,2030-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,9468461.54,1.51
40,2030-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,9647788.46,1.52
40,2030-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,9827115.38,1.53
40,2030-10-01,4,Distribution,0.0,-116562.5,932500.0,559500.0,10006442.31,1.54
40,2031-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,10185769.23,1.55
40,2031-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,10365096.15,1.56
40,2031-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,10544423.08,1.57
40,2031-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,10723750.0,1.57
40,2032-01-01,1,Distribution,0.0,-116562.5,932500.0,559500.0,10903076.92,1.58
40,2032-04-01,2,Fee/NAV Update,0.0,-116562.5,0.0,0.0,11082403.85,1.59
40,2032-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,11261730.77,1.6
40,2032-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,11441057.69,1.61
40,2033-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,11620384.62,1.62
40,2033-04-01,2,Distribution,0.0,-116562.5,932500.0,559500.0,11799711.54,1.63
40,2033-07-01,3,Fee/NAV Update,0.0,-116562.5,0.0,0.0,11979038.46,1.64
40,2033-10-01,4,Fee/NAV Update,0.0,-116562.5,0.0,0.0,12158365.38,1.65
40,2034-01-01,1,Fee/NAV Update,0.0,-116562.5,0.0,0.0,12337692.31,1.66
