Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,Investment_MM_USD,Fees_MM_USD,Return_of_Cost_MM_USD,Profit_MM_USD,Quarterly_NAV_USD,MOIC
40,2023-06-30,2,Capital Call,-1.0385,-0.1855,0.0,0.0,1734333.35,1.67
40,2023-09-30,3,Capital Call,-0.8659,-0.1855,0.0,0.0,2384065.25,1.67
40,2023-12-30,4,Capital Call,-0.9004,-0.1855,0.0,0.0,3066701.07,1.67
40,2024-03-30,1,Capital Call,-1.0024,-0.1855,0.0,0.0,3845472.74,1.67
40,2024-06-30,2,Capital Call,-0.9003,-0.1855,0.0,0.0,4520113.81,1.67
40,2024-09-30,3,Capital Call,-0.987,-0.1855,0.0,0.0,5253990.88,1.67
40,2024-12-30,4,Capital Call,-1.0353,-0.1855,0.0,0.0,6036916.16,1.67
40,2025-03-30,1,Capital Call,-1.0082,-0.1855,0.0,0.0,6978075.59,1.67
40,2025-06-30,2,Capital Call,-1.0014,-0.1855,0.0,0.0,7811907.89,1.67
40,2025-09-30,3,Capital Call,-0.879,-0.1855,0.0,0.0,8666968.65,1.67
40,2025-12-30,4,Capital Call,-0.8874,-0.1855,0.0,0.0,9522929.01,1.67
40,2026-03-30,1,Capital Call,-1.0517,-0.1855,0.0,0.0,10456717.92,1.67
40,2026-06-30,2,Capital Call,-1.0642,-0.1855,0.0,0.0,11398645.17,1.67
40,2026-09-30,3,Capital Call,-1.0803,-0.1855,0.0,0.0,12382937.38,1.67
40,2026-12-30,4,Capital Call,-0.8735,-0.1855,0.0,0.0,13161828.33,1.67
40,2027-03-30,1,Capital Call,-1.0623,-0.1855,0.0,0.0,,1.67
40,2027-03-30,1,Distribution,0.0,0.0,0.0525,0.0,14270633.38,1.67
40,2027-06-30,2,Capital Call,-1.0709,-0.1855,0.0,0.0,,1.67
40,2027-06-30,2,Distribution,0.0,0.0,0.0919,0.0,15146029.11,1.67
40,2027-09-30,3,Capital Call,-0.9778,-0.1855,0.0,0.0,,1.67
40,2027-09-30,3,Distribution,0.0,0.0,0.171,0.0,16132855.34,1.67
40,2027-12-30,4,Capital Call,-0.8732,-0.1855,0.0,0.0,,1.67
40,2027-12-30,4,Distribution,0.0,0.0,0.2672,0.0,16830132.96,1.67
40,2028-03-30,1,Capital Call,-1.1611,-0.0927,0.0,0.0,,1.67
40,2028-03-30,1,Distribution,0.0,0.0,0.3729,0.0,18479896.72,1.67
40,2028-06-30,2,Capital Call,-1.1546,-0.0927,0.0,0.0,,1.67
40,2028-06-30,2,Distribution,0.0,0.0,0.5981,0.0,19943450.09,1.67
40,2028-09-30,3,Capital Call,-0.967,-0.0927,0.0,0.0,,1.67
40,2028-09-30,3,Distribution,0.0,0.0,0.8465,0.0,20893138.48,1.67
40,2028-12-30,4,Capital Call,-1.1698,-0.0927,0.0,0.0,,1.67
40,2028-12-30,4,Distribution,0.0,0.0,1.187,0.0,21891473.64,1.67
40,2029-03-30,1,Capital Call,-1.1063,-0.0927,0.0,0.0,,1.67
40,2029-03-30,1,Distribution,0.0,0.0,1.5614,0.0,22532835.21,1.67
40,2029-06-30,2,Capital Call,-1.1219,-0.0927,0.0,0.0,,1.67
40,2029-06-30,2,Distribution,0.0,0.0,2.3363,0.0,22607238.87,1.67
40,2029-09-30,3,Capital Call,-1.1058,-0.0927,0.0,0.0,,1.67
40,2029-09-30,3,Distribution,0.0,0.0,2.5215,0.0,22846079.52,1.67
40,2029-12-30,4,Capital Call,-0.9814,-0.0927,0.0,0.0,,1.67
40,2029-12-30,4,Distribution,0.0,0.0,3.4671,0.0,21255501.47,1.67
40,2030-03-30,1,Capital Call,-1.1672,-0.0927,0.0,0.0,,1.67
40,2030-03-30,1,Distribution,0.0,0.0,3.9858,0.0,19782880.72,1.67
40,2030-06-30,2,Capital Call,-1.0015,-0.0927,0.0,0.0,,1.67
40,2030-06-30,2,Distribution,0.0,0.0,4.2233,0.0,17672889.5,1.67
40,2030-09-30,3,Capital Call,-1.1292,-0.0927,0.0,0.0,,1.67
40,2030-09-30,3,Distribution,0.0,0.0,4.2396,0.0,15850298.94,1.67
40,2030-12-30,4,Capital Call,-1.1571,-0.0927,0.0,0.0,,1.67
40,2030-12-30,4,Distribution,0.0,0.0,4.5605,0.0,13481669.21,1.67
40,2031-03-30,1,Distribution,0.0,0.0,4.7436,0.0,9354490.76,1.67
40,2031-06-30,2,Distribution,0.0,0.0,1.8737,2.9424,5011288.72,1.67
40,2031-09-30,3,Distribution,0.0,0.0,0.0,4.4423,897534.8,1.67
40,2031-12-30,4,Distribution,0.0,0.0,0.0,4.0926,1000.0,1.67
40,2032-03-30,1,Distribution,0.0,0.0,0.0,3.1168,1000.0,1.67
40,2032-06-30,2,Distribution,0.0,0.0,0.0,2.6589,1000.0,1.67
40,2032-09-30,3,Distribution,0.0,0.0,0.0,2.1662,1000.0,1.67
40,2032-12-30,4,Distribution,0.0,0.0,0.0,1.5776,1000.0,1.67
40,2033-03-30,1,Distribution,0.0,0.0,0.0,1.2185,1000.0,1.67
40,2033-06-30,2,Distribution,0.0,0.0,0.0,0.8376,1000.0,1.67
40,2033-09-30,3,Distribution,0.0,0.0,0.0,0.5944,1000.0,1.67
40,2033-12-30,4,Distribution,0.0,0.0,0.0,0.4082,1000.0,1.67
40,2034-03-30,1,Distribution,0.0,0.0,0.0,0.2407,1000.0,1.67
40,2034-06-30,2,Distribution,0.0,0.0,0.0,0.1464,1000.0,1.67
40,2034-09-30,3,Distribution,0.0,0.0,0.0,0.102,1000.0,1.67
40,2034-12-30,4,Distribution,0.0,0.0,0.0,0.0535,1000.0,1.67
40,2035-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.67
40,2035-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1005.89,1.67
40,2035-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1001.21,1.67
40,2035-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1003.45,1.67
40,2036-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1012.23,1.67
40,2036-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1007.06,1.67
40,2036-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1015.02,1.67
40,2036-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1007.1,1.67
40,2037-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.67
40,2037-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.88,1.67
40,2037-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1003.14,1.67
40,2037-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1001.82,1.67
41,2022-03-30,1,Capital Call,-0.1007,-0.0175,0.0,0.0,83247.11,1.85
41,2022-06-30,2,Capital Call,-0.0872,-0.0175,0.0,0.0,152078.18,1.85
41,2022-09-30,3,Capital Call,-0.0998,-0.0175,0.0,0.0,233200.49,1.85
41,2022-12-30,4,Capital Call,-0.0996,-0.0175,0.0,0.0,311569.98,1.85
41,2023-03-30,1,Capital Call,-0.1007,-0.0175,0.0,0.0,391131.43,1.85
41,2023-06-30,2,Capital Call,-0.082,-0.0175,0.0,0.0,452077.56,1.85
41,2023-09-30,3,Capital Call,-0.0907,-0.0175,0.0,0.0,517487.74,1.85
41,2023-12-30,4,Capital Call,-0.0956,-0.0175,0.0,0.0,591486.3,1.85
41,2024-03-30,1,Capital Call,-0.0827,-0.0175,0.0,0.0,663510.99,1.85
41,2024-06-30,2,Capital Call,-0.0915,-0.0175,0.0,0.0,743938.65,1.85
41,2024-09-30,3,Capital Call,-0.102,-0.0175,0.0,0.0,828984.8,1.85
41,2024-12-30,4,Capital Call,-0.0903,-0.0175,0.0,0.0,909329.47,1.85
41,2025-03-30,1,Capital Call,-0.083,-0.0175,0.0,0.0,991367.38,1.85
41,2025-06-30,2,Capital Call,-0.0934,-0.0175,0.0,0.0,1071459.05,1.85
41,2025-09-30,3,Capital Call,-0.0946,-0.0175,0.0,0.0,1164717.53,1.85
41,2025-12-30,4,Capital Call,-0.0929,-0.0175,0.0,0.0,1273213.74,1.85
41,2026-03-30,1,Capital Call,-0.0994,-0.0175,0.0,0.0,,1.85
41,2026-03-30,1,Distribution,0.0,0.0,0.0058,0.0,1352260.02,1.85
41,2026-06-30,2,Capital Call,-0.0833,-0.0175,0.0,0.0,,1.85
41,2026-06-30,2,Distribution,0.0,0.0,0.0097,0.0,1414814.13,1.85
41,2026-09-30,3,Capital Call,-0.1023,-0.0175,0.0,0.0,,1.85
41,2026-09-30,3,Distribution,0.0,0.0,0.0153,0.0,1505011.12,1.85
41,2026-12-30,4,Capital Call,-0.0889,-0.0175,0.0,0.0,,1.85
41,2026-12-30,4,Distribution,0.0,0.0,0.0275,0.0,1554715.66,1.85
41,2027-03-30,1,Capital Call,-0.0991,-0.0088,0.0,0.0,,1.85
41,2027-03-30,1,Distribution,0.0,0.0,0.0401,0.0,1720633.2,1.85
41,2027-06-30,2,Capital Call,-0.0906,-0.0088,0.0,0.0,,1.85
41,2027-06-30,2,Distribution,0.0,0.0,0.0686,0.0,1857115.47,1.85
41,2027-09-30,3,Capital Call,-0.0962,-0.0088,0.0,0.0,,1.85
41,2027-09-30,3,Distribution,0.0,0.0,0.0975,0.0,1905657.19,1.85
41,2027-12-30,4,Capital Call,-0.1108,-0.0088,0.0,0.0,,1.85
41,2027-12-30,4,Distribution,0.0,0.0,0.1298,0.0,1963981.05,1.85
41,2028-03-30,1,Capital Call,-0.0976,-0.0088,0.0,0.0,,1.85
41,2028-03-30,1,Distribution,0.0,0.0,0.1592,0.0,2049763.45,1.85
41,2028-06-30,2,Capital Call,-0.0905,-0.0088,0.0,0.0,,1.85
41,2028-06-30,2,Distribution,0.0,0.0,0.2335,0.0,2004888.25,1.85
41,2028-09-30,3,Capital Call,-0.1104,-0.0088,0.0,0.0,,1.85
41,2028-09-30,3,Distribution,0.0,0.0,0.2692,0.0,1950863.55,1.85
41,2028-12-30,4,Capital Call,-0.1002,-0.0088,0.0,0.0,,1.85
41,2028-12-30,4,Distribution,0.0,0.0,0.3559,0.0,1751599.51,1.85
41,2029-03-30,1,Capital Call,-0.0939,-0.0088,0.0,0.0,,1.85
41,2029-03-30,1,Distribution,0.0,0.0,0.3746,0.0,1579327.11,1.85
41,2029-06-30,2,Capital Call,-0.0938,-0.0088,0.0,0.0,,1.85
41,2029-06-30,2,Distribution,0.0,0.0,0.4511,0.0,1277659.24,1.85
41,2029-09-30,3,Capital Call,-0.1085,-0.0088,0.0,0.0,,1.85
41,2029-09-30,3,Distribution,0.0,0.0,0.5216,0.0,927347.03,1.85
41,2029-12-30,4,Capital Call,-0.0974,-0.0088,0.0,0.0,,1.85
41,2029-12-30,4,Distribution,0.0,0.0,0.471,0.0,575114.83,1.85
41,2030-03-30,1,Distribution,0.0,0.0,0.2694,0.2434,94903.02,1.85
41,2030-06-30,2,Distribution,0.0,0.0,0.0,0.4692,1000.0,1.85
41,2030-09-30,3,Distribution,0.0,0.0,0.0,0.4457,1000.0,1.85
41,2030-12-30,4,Distribution,0.0,0.0,0.0,0.395,1000.0,1.85
41,2031-03-30,1,Distribution,0.0,0.0,0.0,0.3304,1000.0,1.85
41,2031-06-30,2,Distribution,0.0,0.0,0.0,0.2861,1000.0,1.85
41,2031-09-30,3,Distribution,0.0,0.0,0.0,0.2485,1000.0,1.85
41,2031-12-30,4,Distribution,0.0,0.0,0.0,0.1874,1000.0,1.85
41,2032-03-30,1,Distribution,0.0,0.0,0.0,0.1302,1000.0,1.85
41,2032-06-30,2,Distribution,0.0,0.0,0.0,0.0898,1000.0,1.85
41,2032-09-30,3,Distribution,0.0,0.0,0.0,0.0594,1000.0,1.85
41,2032-12-30,4,Distribution,0.0,0.0,0.0,0.0431,1000.0,1.85
41,2033-03-30,1,Distribution,0.0,0.0,0.0,0.0247,1000.0,1.85
41,2033-06-30,2,Distribution,0.0,0.0,0.0,0.0161,1000.0,1.85
41,2033-09-30,3,Distribution,0.0,0.0,0.0,0.0096,1000.0,1.85
41,2033-12-30,4,Distribution,0.0,0.0,0.0,0.0056,1000.0,1.85
41,2034-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1009.52,1.85
41,2034-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1012.54,1.85
41,2034-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1013.28,1.85
41,2034-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1006.44,1.85
41,2035-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1001.41,1.85
41,2035-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1002.86,1.85
41,2035-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
41,2035-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
41,2036-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
41,2036-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
41,2036-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
41,2036-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.85
42,2025-03-30,1,Capital Call,-0.3758,-0.0735,0.0,0.0,302303.34,1.61
42,2025-06-30,2,Capital Call,-0.3737,-0.0735,0.0,0.0,597882.03,1.61
42,2025-09-30,3,Capital Call,-0.4009,-0.0735,0.0,0.0,915909.41,1.61
42,2025-12-30,4,Capital Call,-0.3822,-0.0735,0.0,0.0,1209190.88,1.61
42,2026-03-30,1,Capital Call,-0.3421,-0.0735,0.0,0.0,1457383.78,1.61
42,2026-06-30,2,Capital Call,-0.3608,-0.0735,0.0,0.0,1718363.51,1.61
42,2026-09-30,3,Capital Call,-0.3987,-0.0735,0.0,0.0,2012625.15,1.61
42,2026-12-30,4,Capital Call,-0.3992,-0.0735,0.0,0.0,2319419.68,1.61
42,2027-03-30,1,Capital Call,-0.3912,-0.0735,0.0,0.0,2682356.87,1.61
42,2027-06-30,2,Capital Call,-0.3506,-0.0735,0.0,0.0,2994654.63,1.61
42,2027-09-30,3,Capital Call,-0.3645,-0.0735,0.0,0.0,3363983.31,1.61
42,2027-12-30,4,Capital Call,-0.4317,-0.0735,0.0,0.0,3763037.89,1.61
42,2028-03-30,1,Capital Call,-0.3606,-0.0735,0.0,0.0,4104292.51,1.61
42,2028-06-30,2,Capital Call,-0.3737,-0.0735,0.0,0.0,4449821.42,1.61
42,2028-09-30,3,Capital Call,-0.3742,-0.0735,0.0,0.0,4862253.46,1.61
42,2028-12-30,4,Capital Call,-0.3997,-0.0735,0.0,0.0,5237222.78,1.61
42,2029-03-30,1,Capital Call,-0.4151,-0.0735,0.0,0.0,,1.61
42,2029-03-30,1,Distribution,0.0,0.0,0.0184,0.0,5697193.92,1.61
42,2029-06-30,2,Capital Call,-0.387,-0.0735,0.0,0.0,,1.61
42,2029-06-30,2,Distribution,0.0,0.0,0.0349,0.0,6060827.53,1.61
42,2029-09-30,3,Capital Call,-0.4013,-0.0735,0.0,0.0,,1.61
42,2029-09-30,3,Distribution,0.0,0.0,0.0543,0.0,6492750.2,1.61
42,2029-12-30,4,Capital Call,-0.381,-0.0735,0.0,0.0,,1.61
42,2029-12-30,4,Distribution,0.0,0.0,0.0948,0.0,6732319.18,1.61
42,2030-03-30,1,Capital Call,-0.4171,-0.0367,0.0,0.0,,1.61
42,2030-03-30,1,Distribution,0.0,0.0,0.1534,0.0,7297098.38,1.61
42,2030-06-30,2,Capital Call,-0.439,-0.0367,0.0,0.0,,1.61
42,2030-06-30,2,Distribution,0.0,0.0,0.2281,0.0,8040983.57,1.61
42,2030-09-30,3,Capital Call,-0.4317,-0.0367,0.0,0.0,,1.61
42,2030-09-30,3,Distribution,0.0,0.0,0.3578,0.0,8363366.96,1.61
42,2030-12-30,4,Capital Call,-0.4132,-0.0367,0.0,0.0,,1.61
42,2030-12-30,4,Distribution,0.0,0.0,0.4568,0.0,8772024.18,1.61
42,2031-03-30,1,Capital Call,-0.4558,-0.0367,0.0,0.0,,1.61
42,2031-03-30,1,Distribution,0.0,0.0,0.5835,0.0,8902562.79,1.61
42,2031-06-30,2,Capital Call,-0.4548,-0.0367,0.0,0.0,,1.61
42,2031-06-30,2,Distribution,0.0,0.0,0.7807,0.0,9104644.28,1.61
42,2031-09-30,3,Capital Call,-0.4266,-0.0367,0.0,0.0,,1.61
42,2031-09-30,3,Distribution,0.0,0.0,1.1061,0.0,8718432.13,1.61
42,2031-12-30,4,Capital Call,-0.3886,-0.0367,0.0,0.0,,1.61
42,2031-12-30,4,Distribution,0.0,0.0,1.2649,0.0,8479486.89,1.61
42,2032-03-30,1,Capital Call,-0.4148,-0.0367,0.0,0.0,,1.61
42,2032-03-30,1,Distribution,0.0,0.0,1.4026,0.0,7966571.58,1.61
42,2032-06-30,2,Capital Call,-0.4622,-0.0367,0.0,0.0,,1.61
42,2032-06-30,2,Distribution,0.0,0.0,1.7352,0.0,7292294.77,1.61
42,2032-09-30,3,Capital Call,-0.3788,-0.0367,0.0,0.0,,1.61
42,2032-09-30,3,Distribution,0.0,0.0,1.6165,0.0,6458805.59,1.61
42,2032-12-30,4,Capital Call,-0.4521,-0.0367,0.0,0.0,,1.61
42,2032-12-30,4,Distribution,0.0,0.0,1.7409,0.0,5404239.42,1.61
42,2033-03-30,1,Distribution,0.0,0.0,1.6576,0.0,4008530.97,1.61
42,2033-06-30,2,Distribution,0.0,0.0,1.4133,0.36,2501516.09,1.61
42,2033-09-30,3,Distribution,0.0,0.0,0.0,1.6623,987461.46,1.61
42,2033-12-30,4,Distribution,0.0,0.0,0.0,1.4937,1000.0,1.61
42,2034-03-30,1,Distribution,0.0,0.0,0.0,1.1555,1000.0,1.61
42,2034-06-30,2,Distribution,0.0,0.0,0.0,1.1077,1000.0,1.61
42,2034-09-30,3,Distribution,0.0,0.0,0.0,0.8036,1000.0,1.61
42,2034-12-30,4,Distribution,0.0,0.0,0.0,0.598,1000.0,1.61
42,2035-03-30,1,Distribution,0.0,0.0,0.0,0.5184,1000.0,1.61
42,2035-06-30,2,Distribution,0.0,0.0,0.0,0.3559,1000.0,1.61
42,2035-09-30,3,Distribution,0.0,0.0,0.0,0.2412,1000.0,1.61
42,2035-12-30,4,Distribution,0.0,0.0,0.0,0.1585,1000.0,1.61
42,2036-03-30,1,Distribution,0.0,0.0,0.0,0.0969,1000.0,1.61
42,2036-06-30,2,Distribution,0.0,0.0,0.0,0.0605,1000.0,1.61
42,2036-09-30,3,Distribution,0.0,0.0,0.0,0.0368,1000.0,1.61
42,2036-12-30,4,Distribution,0.0,0.0,0.0,0.0203,1000.0,1.61
42,2037-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1006.41,1.61
42,2037-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1007.26,1.61
42,2037-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.61
42,2037-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1004.29,1.61
42,2038-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1007.74,1.61
42,2038-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.08,1.61
42,2038-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.61
42,2038-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.61
42,2039-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1004.5,1.61
42,2039-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1014.35,1.61
42,2039-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1024.44,1.61
42,2039-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1017.81,1.61
43,2023-03-30,1,Capital Call,-0.2446,-0.0425,0.0,0.0,202089.36,1.77
43,2023-06-30,2,Capital Call,-0.2065,-0.0425,0.0,0.0,363112.35,1.77
43,2023-09-30,3,Capital Call,-0.2078,-0.0425,0.0,0.0,522107.13,1.77
43,2023-12-30,4,Capital Call,-0.2445,-0.0425,0.0,0.0,715562.71,1.77
43,2024-03-30,1,Capital Call,-0.2204,-0.0425,0.0,0.0,887125.8,1.77
43,2024-06-30,2,Capital Call,-0.2482,-0.0425,0.0,0.0,1086499.52,1.77
43,2024-09-30,3,Capital Call,-0.2266,-0.0425,0.0,0.0,1260148.92,1.77
43,2024-12-30,4,Capital Call,-0.2238,-0.0425,0.0,0.0,1433101.73,1.77
43,2025-03-30,1,Capital Call,-0.22,-0.0425,0.0,0.0,1642835.87,1.77
43,2025-06-30,2,Capital Call,-0.2225,-0.0425,0.0,0.0,1838901.8,1.77
43,2025-09-30,3,Capital Call,-0.2488,-0.0425,0.0,0.0,2047636.81,1.77
43,2025-12-30,4,Capital Call,-0.2139,-0.0425,0.0,0.0,2222511.6,1.77
43,2026-03-30,1,Capital Call,-0.1978,-0.0425,0.0,0.0,2400025.18,1.77
43,2026-06-30,2,Capital Call,-0.2198,-0.0425,0.0,0.0,2589232.09,1.77
43,2026-09-30,3,Capital Call,-0.2332,-0.0425,0.0,0.0,2795452.71,1.77
43,2026-12-30,4,Capital Call,-0.2135,-0.0425,0.0,0.0,2972550.81,1.77
43,2027-03-30,1,Capital Call,-0.2044,-0.0425,0.0,0.0,,1.77
43,2027-03-30,1,Distribution,0.0,0.0,0.0119,0.0,3195032.65,1.77
43,2027-06-30,2,Capital Call,-0.2365,-0.0425,0.0,0.0,,1.77
43,2027-06-30,2,Distribution,0.0,0.0,0.0239,0.0,3433843.76,1.77
43,2027-09-30,3,Capital Call,-0.2321,-0.0425,0.0,0.0,,1.77
43,2027-09-30,3,Distribution,0.0,0.0,0.0382,0.0,3651402.12,1.77
43,2027-12-30,4,Capital Call,-0.1986,-0.0425,0.0,0.0,,1.77
43,2027-12-30,4,Distribution,0.0,0.0,0.064,0.0,3828691.28,1.77
43,2028-03-30,1,Capital Call,-0.2444,-0.0213,0.0,0.0,,1.77
43,2028-03-30,1,Distribution,0.0,0.0,0.0952,0.0,4124618.56,1.77
43,2028-06-30,2,Capital Call,-0.252,-0.0213,0.0,0.0,,1.77
43,2028-06-30,2,Distribution,0.0,0.0,0.1536,0.0,4505042.17,1.77
43,2028-09-30,3,Capital Call,-0.236,-0.0213,0.0,0.0,,1.77
43,2028-09-30,3,Distribution,0.0,0.0,0.2268,0.0,4754609.13,1.77
43,2028-12-30,4,Capital Call,-0.2647,-0.0213,0.0,0.0,,1.77
43,2028-12-30,4,Distribution,0.0,0.0,0.3031,0.0,4960647.67,1.77
43,2029-03-30,1,Capital Call,-0.2485,-0.0213,0.0,0.0,,1.77
43,2029-03-30,1,Distribution,0.0,0.0,0.4271,0.0,5148942.73,1.77
43,2029-06-30,2,Capital Call,-0.2217,-0.0213,0.0,0.0,,1.77
43,2029-06-30,2,Distribution,0.0,0.0,0.4815,0.0,5263735.91,1.77
43,2029-09-30,3,Capital Call,-0.246,-0.0213,0.0,0.0,,1.77
43,2029-09-30,3,Distribution,0.0,0.0,0.6772,0.0,5096118.27,1.77
43,2029-12-30,4,Capital Call,-0.2228,-0.0213,0.0,0.0,,1.77
43,2029-12-30,4,Distribution,0.0,0.0,0.8412,0.0,4799766.34,1.77
43,2030-03-30,1,Capital Call,-0.2344,-0.0213,0.0,0.0,,1.77
43,2030-03-30,1,Distribution,0.0,0.0,0.8915,0.0,4466470.73,1.77
43,2030-06-30,2,Capital Call,-0.2217,-0.0213,0.0,0.0,,1.77
43,2030-06-30,2,Distribution,0.0,0.0,1.1168,0.0,3741362.18,1.77
43,2030-09-30,3,Capital Call,-0.2493,-0.0213,0.0,0.0,,1.77
43,2030-09-30,3,Distribution,0.0,0.0,1.216,0.0,2992527.66,1.77
43,2030-12-30,4,Capital Call,-0.2398,-0.0213,0.0,0.0,,1.77
43,2030-12-30,4,Distribution,0.0,0.0,1.2052,0.0,2147175.25,1.77
43,2031-03-30,1,Distribution,0.0,0.0,0.7268,0.5497,1015688.83,1.77
43,2031-06-30,2,Distribution,0.0,0.0,0.0,1.0861,1000.0,1.77
43,2031-09-30,3,Distribution,0.0,0.0,0.0,1.049,1000.0,1.77
43,2031-12-30,4,Distribution,0.0,0.0,0.0,0.9906,1000.0,1.77
43,2032-03-30,1,Distribution,0.0,0.0,0.0,0.7564,1000.0,1.77
43,2032-06-30,2,Distribution,0.0,0.0,0.0,0.7221,1000.0,1.77
43,2032-09-30,3,Distribution,0.0,0.0,0.0,0.5209,1000.0,1.77
43,2032-12-30,4,Distribution,0.0,0.0,0.0,0.4418,1000.0,1.77
43,2033-03-30,1,Distribution,0.0,0.0,0.0,0.3257,1000.0,1.77
43,2033-06-30,2,Distribution,0.0,0.0,0.0,0.2119,1000.0,1.77
43,2033-09-30,3,Distribution,0.0,0.0,0.0,0.1488,1000.0,1.77
43,2033-12-30,4,Distribution,0.0,0.0,0.0,0.1041,1000.0,1.77
43,2034-03-30,1,Distribution,0.0,0.0,0.0,0.0677,1000.0,1.77
43,2034-06-30,2,Distribution,0.0,0.0,0.0,0.0352,1000.0,1.77
43,2034-09-30,3,Distribution,0.0,0.0,0.0,0.0238,1000.0,1.77
43,2034-12-30,4,Distribution,0.0,0.0,0.0,0.0132,1000.0,1.77
43,2035-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1003.25,1.77
43,2035-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.77
43,2035-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1004.97,1.77
43,2035-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1012.84,1.77
43,2036-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1004.49,1.77
43,2036-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1007.69,1.77
43,2036-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1005.24,1.77
43,2036-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1005.31,1.77
43,2037-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1001.78,1.77
43,2037-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.77
43,2037-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.36,1.77
43,2037-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1007.95,1.77
44,2024-03-30,1,Capital Call,-0.1451,-0.025,0.0,0.0,120148.44,1.6
44,2024-06-30,2,Capital Call,-0.1445,-0.025,0.0,0.0,238300.16,1.6
44,2024-09-30,3,Capital Call,-0.1328,-0.025,0.0,0.0,342846.35,1.6
44,2024-12-30,4,Capital Call,-0.136,-0.025,0.0,0.0,447001.36,1.6
44,2025-03-30,1,Capital Call,-0.1449,-0.025,0.0,0.0,559529.17,1.6
44,2025-06-30,2,Capital Call,-0.1239,-0.025,0.0,0.0,648229.9,1.6
44,2025-09-30,3,Capital Call,-0.1464,-0.025,0.0,0.0,757834.86,1.6
44,2025-12-30,4,Capital Call,-0.119,-0.025,0.0,0.0,846360.97,1.6
44,2026-03-30,1,Capital Call,-0.1237,-0.025,0.0,0.0,950680.17,1.6
44,2026-06-30,2,Capital Call,-0.1174,-0.025,0.0,0.0,1055378.07,1.6
44,2026-09-30,3,Capital Call,-0.1228,-0.025,0.0,0.0,1161213.97,1.6
44,2026-12-30,4,Capital Call,-0.145,-0.025,0.0,0.0,1300976.26,1.6
44,2027-03-30,1,Capital Call,-0.1267,-0.025,0.0,0.0,1418751.31,1.6
44,2027-06-30,2,Capital Call,-0.1384,-0.025,0.0,0.0,1568577.76,1.6
44,2027-09-30,3,Capital Call,-0.1451,-0.025,0.0,0.0,1715090.51,1.6
44,2027-12-30,4,Capital Call,-0.1186,-0.025,0.0,0.0,1829959.97,1.6
44,2028-03-30,1,Capital Call,-0.1221,-0.025,0.0,0.0,,1.6
44,2028-03-30,1,Distribution,0.0,0.0,0.0074,0.0,1928307.24,1.6
